Province_State,Admin2,UID,iso2,iso3,code3,Lat,Long_,Total_confirmed_cases_01_2020,Total_confirmed_cases_02_2020,Total_confirmed_cases_03_2020,Total_confirmed_cases_04_2020,Total_confirmed_cases_05_2020,Total_confirmed_cases_06_2020,Total_confirmed_cases_07_2020,Total_confirmed_cases_08_2020,Total_confirmed_cases_09_2020,Total_confirmed_cases_10_2020,Total_confirmed_cases_11_2020,Total_confirmed_cases_12_2020,Total_confirmed_cases_01_2021,Total_confirmed_cases_02_2021,Total_confirmed_cases_03_2021,Total_confirmed_cases_04_2021,Total_confirmed_cases_05_2021,Total_confirmed_cases_06_2021,Total_confirmed_cases_07_2021,Total_confirmed_cases_08_2021,Total_confirmed_cases_09_2021,Total_confirmed_cases_10_2021,Total_confirmed_cases_11_2021,Total_confirmed_cases_12_2021,Total_confirmed_cases_01_2022,Total_confirmed_cases_02_2022,Total_confirmed_cases_03_2022,Total_confirmed_cases_04_2022,Total_confirmed_cases_05_2022,Total_confirmed_cases_06_2022,Total_confirmed_cases_07_2022,Total_confirmed_cases_08_2022,Total_confirmed_cases_09_2022,Total_confirmed_cases_10_2022,Total_confirmed_cases_11_2022,Total_confirmed_cases_12_2022,Total_confirmed_cases_01_2023,Total_confirmed_cases_02_2023,Total_confirmed_cases_03_2023
Utah,TriCounty,84070019,US,USA,840,40.12491499,-109.5174415,0,0,0,13,22,50,153,207,240,525,1522,2466,3185,3503,3828,4002,4188,4504,5053,5764,7400,8303,8871,9227,11966,12640,12708,12754,12909,13259,13821,14120,14310,14404,14554,14786,14878,14910,14966
Utah,Uintah,84049047,US,USA,840,40.12491499,-109.5174415,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Unassigned,84090049,US,USA,840,0.0,0.0,0,0,2,4,0,0,0,0,0,0,0,0,809,886,879,908,933,948,1055,1162,1351,1510,1641,1864,3385,3618,3576,3560,3542,3576,3748,3889,4090,4203,4339,4526,4743,4818,4843
Utah,Utah,84049049,US,USA,840,40.1166722,-111.6657662,0,0,70,957,1929,4084,7688,11001,19360,30032,48889,67250,84439,90079,92952,95259,96934,98766,102791,109419,118138,125845,135852,144502,193906,200655,201498,202150,204715,209949,214461,217224,218925,219885,221812,224042,225058,225875,226280
Utah,Wasatch,84049051,US,USA,840,40.33110236,-111.1691419,0,0,50,148,282,408,525,639,793,1204,2194,3196,4074,4328,4477,4607,4673,4737,4913,5281,5709,6045,6685,7186,10274,10629,10694,10738,10896,11178,11467,11622,11720,11789,11933,12085,12145,12196,12224
Utah,Washington,84049053,US,USA,840,37.28003525,-113.504698,0,0,15,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Wayne,84049055,US,USA,840,38.32335822,-110.9096801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Weber,84049057,US,USA,840,41.27116049,-111.9145117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Weber-Morgan,84070020,US,USA,840,41.27116049,-111.9145117,0,0,41,158,298,954,2553,3346,4391,7092,13107,20222,26137,27717,28873,30011,30946,32012,33602,36401,40214,44432,48387,51344,70048,73327,73714,74003,75431,78413,80906,82589,83851,84503,85978,87724,88519,89234,89619
Vermont,Addison,84050001,US,USA,840,44.03217337,-73.14130877,0,0,23,61,64,68,72,81,84,124,172,269,592,751,922,1024,1061,1066,1098,1232,1363,1500,1849,2548,3721,4120,5465,5752,6076,6237,6346,6453,6529,6628,6698,6805,6899,6940,6940
Vermont,Bennington,84050003,US,USA,840,43.03519828,-73.09048868,0,0,18,44,63,72,83,102,115,142,213,501,1081,1444,1673,1940,2038,2053,2077,2307,2725,3186,4141,5524,8002,8953,9424,9798,10462,10840,10984,11233,11457,11708,11857,11982,12107,12193,12193
Vermont,Caledonia,84050005,US,USA,840,44.46548598,-72.10314651,0,0,2,13,15,19,26,34,34,45,125,248,328,422,706,966,1071,1082,1086,1200,1460,1822,2518,3221,4279,4529,5643,5762,5951,6113,6201,6259,6315,6387,6428,6462,6505,6524,6524
Vermont,Chittenden,84050007,US,USA,840,44.46322849,-73.08359212,0,0,152,418,451,607,715,797,837,1001,1489,2658,4066,4873,6136,7311,7492,7540,7740,8925,10118,11377,13085,16325,24376,25935,30887,33339,35323,36336,36776,37307,37766,38219,38582,38899,39264,39572,39572
Vermont,Essex,84050009,US,USA,840,44.72736416,-71.73579864,0,0,0,2,3,3,5,6,6,7,41,81,130,165,213,266,291,295,302,324,394,542,748,874,1055,1107,1275,1291,1319,1345,1360,1377,1400,1427,1436,1447,1457,1461,1461
Vermont,Franklin,84050011,US,USA,840,44.85627605,-72.91249563,0,0,13,93,99,104,117,123,128,143,245,542,793,1247,1688,1934,2028,2031,2058,2300,2714,3178,4091,5342,7909,8360,9487,10090,10446,10600,10694,10837,10959,11123,11263,11401,11540,11672,11672
Vermont,Grand Isle,84050013,US,USA,840,44.7975824,-73.29679772,0,0,0,3,7,10,13,13,16,17,38,61,85,111,171,207,217,217,220,261,308,355,429,553,824,875,1021,1104,1145,1173,1189,1219,1235,1247,1255,1266,1281,1292,1292
Vermont,Lamoille,84050015,US,USA,840,44.60353043,-72.64356694,0,0,13,26,29,30,42,45,59,63,161,230,357,469,698,840,882,889,892,981,1110,1332,1673,2150,3108,3224,3831,3943,4011,4078,4114,4153,4185,4214,4251,4298,4338,4351,4351
Vermont,Orange,84050017,US,USA,840,44.00470222,-72.37640104,0,0,4,7,9,9,15,20,25,38,211,312,424,510,550,744,815,822,846,918,1075,1374,1741,2132,3034,3269,4894,4986,4494,4633,4692,4769,4825,4906,4985,5038,5085,5124,5124
Vermont,Orleans,84050019,US,USA,840,44.82964024,-72.24562697,0,0,7,9,10,14,14,15,22,40,142,293,358,449,888,1178,1284,1292,1312,1501,2011,2821,3438,3859,4762,5092,6215,6477,6738,6902,6917,6947,7012,7060,7073,7105,7131,7152,7152
Vermont,Out of VT,84080050,US,USA,840,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,Rutland,84050021,US,USA,840,43.57723578,-73.03741676,0,0,6,45,55,73,89,118,131,137,247,451,869,1303,1733,2094,2274,2288,2331,2553,3237,3932,5459,7215,10534,11357,12428,12987,14096,14571,14779,15199,15561,15956,16217,16444,16777,17030,17030
Vermont,Unassigned,84090050,US,USA,840,0.0,0.0,0,0,28,59,7,6,10,8,9,8,10,10,12,9,12,13,24,22,20,22,23,108,195,713,12852,15457,14028,1252,1668,1967,2146,2355,2526,2726,2862,2981,3169,3304,4445
Vermont,Washington,84050023,US,USA,840,44.27343241,-72.61604978,0,0,15,33,39,41,47,62,78,134,650,884,1217,1440,1604,1784,1891,1898,1940,2320,2933,3576,4301,5235,7911,8570,9708,11893,12682,13084,13184,13443,13576,13776,13922,14036,14165,14223,14223
Vermont,Windham,84050025,US,USA,840,42.986982,-72.71268875,0,0,11,71,81,94,101,123,123,152,225,470,800,959,1102,1304,1381,1397,1422,1603,1944,2365,2822,3735,5250,5560,6630,6839,7199,7529,7719,7950,8135,8335,8565,8712,8833,8915,8915
Vermont,Windsor,84050027,US,USA,840,43.58010937,-72.58595157,0,0,18,40,51,58,70,79,87,128,205,404,853,1048,1179,1348,1475,1521,1546,1754,2247,2788,3677,5021,6855,7385,8721,9278,9850,10260,10548,10807,10962,11183,11383,11517,11639,11724,11724
Virgin Islands,Unknown,850,VI,VIR,850,18.3358,-64.8963,0,0,30,66,69,81,406,1134,1318,1376,1544,2036,2421,2646,2907,3125,3442,3879,4629,5924,6758,7204,7511,9648,14870,15398,15636,16349,19532,20928,21775,22711,23166,23344,23520,23781,24540,24766,24813
Virginia,Accomack,84051001,US,USA,840,37.76707161,-75.63234615,0,0,7,264,909,1042,1074,1145,1182,1223,1346,1698,2342,2602,2709,2810,2856,2872,2928,3340,3788,4081,4219,4545,6757,6902,6936,6984,7160,7426,7765,8070,8197,8325,8447,8698,8971,9090,9119
Virginia,Albemarle,84051003,US,USA,840,38.02080697,-78.55481085,0,0,21,103,187,401,735,1034,1306,1612,1908,2808,3924,4840,5275,5704,5795,5826,5946,6511,7529,8069,8510,9744,13733,15547,16423,18081,19564,20618,21470,22350,22925,23376,23715,24259,25060,25359,25415
Virginia,Alexandria,84051510,US,USA,840,38.814003,-77.08183073,0,0,30,754,1974,2325,2798,3378,3852,4337,5366,7298,9435,10328,10940,11645,11839,11882,12119,12817,13650,14277,14806,18779,28302,29558,30151,31509,34505,36862,39127,40757,41707,42274,42900,44038,45148,45526,45583
Virginia,Alleghany,84051005,US,USA,840,37.78636074,-80.00222498,0,0,1,6,20,31,57,65,79,123,320,767,1122,1250,1272,1336,1366,1380,1405,1565,1945,2124,2266,2512,3285,3547,3565,3403,3407,3529,3726,3933,4064,4156,4201,4297,4492,4545,4561
Virginia,Amelia,84051007,US,USA,840,37.34081025,-77.98584649,0,0,2,15,25,44,72,98,124,148,217,352,640,767,820,878,921,927,959,1091,1304,1426,1561,1743,2404,2570,2611,2651,2737,2835,2956,3141,3221,3263,3339,3411,3532,3572,3582
Virginia,Amherst,84051009,US,USA,840,37.60308293,-79.14548696,0,0,3,12,27,36,105,290,403,623,819,1443,2380,2674,2788,2902,2955,2986,3061,3458,4089,4349,4517,4894,6221,6917,7191,7264,7441,7777,8125,8438,8619,8731,8836,9047,9430,9610,9634
Virginia,Appomattox,84051011,US,USA,840,37.37569884,-78.81340003,0,0,0,20,31,40,68,169,216,308,405,716,1241,1411,1478,1579,1616,1625,1653,1867,2230,2399,2519,2727,3337,3643,3760,3799,3940,4071,4241,4442,4535,4595,4723,4833,4950,5006,5018
Virginia,Arlington,84051013,US,USA,840,38.8767675,-77.10139853,0,0,104,967,2116,2479,2897,3555,3995,4714,6299,8872,11691,13151,14227,15089,15293,15305,15579,16619,17775,18624,19505,26170,38090,40144,41279,44070,49448,53553,56998,59481,60981,62045,63023,64578,66024,66635,66715
Virginia,Augusta,84051015,US,USA,840,38.16404586,-79.12461614,0,0,0,43,109,185,249,364,512,707,1177,3307,4754,5196,5398,5724,5901,5987,6031,7335,9421,10168,10706,12068,17126,18702,18950,19073,19476,20142,20866,22323,22600,22854,23215,23641,24172,24441,24503
Virginia,Bath,84051017,US,USA,840,38.05852573,-79.73912095,0,0,0,0,0,0,4,4,15,26,62,153,241,246,251,266,273,274,278,302,416,490,512,582,786,875,892,898,925,962,999,1030,1058,1058,1024,1049,1069,1082,1082
Virginia,Bedford,84051019,US,USA,840,37.3080028,-79.5281964,0,0,3,30,57,118,286,546,786,1297,1839,3107,5171,5787,6082,6258,6572,6677,6873,7590,9192,9925,10427,11447,14615,16408,16949,17020,17677,18225,18887,19720,20223,20561,20784,21284,21852,22143,22201
Virginia,Bland,84051021,US,USA,840,37.13128068,-81.13599391,0,0,0,0,0,2,7,47,65,78,194,480,603,622,641,668,680,689,696,801,1013,1067,1126,1185,1569,1748,1757,1784,1816,1852,1974,2110,2158,2240,2280,2307,2367,2382,2404
Virginia,Botetourt,84051023,US,USA,840,37.55531756,-79.80982182,0,0,5,28,32,121,185,249,306,451,778,1292,1866,2216,2411,2499,2552,2606,2719,2955,3437,3888,4156,4825,6439,7237,7451,7521,7767,7991,8321,8800,9032,9177,9342,9589,9839,9975,9990
Virginia,Bristol,84051520,US,USA,840,36.6163024,-82.16359122,0,0,1,1,4,4,57,121,187,314,533,917,1182,1219,1282,1461,1566,1587,1629,1846,2150,2268,2403,2718,3852,4341,4379,4428,4507,4639,4898,5242,5398,5685,5787,5891,6068,6162,6189
Virginia,Brunswick,84051025,US,USA,840,36.76366949,-77.8593436,0,0,1,14,25,103,197,293,361,424,471,641,1089,1195,1256,1296,1327,1338,1356,1520,1697,1803,1851,1930,2709,3028,3195,3253,3333,3430,3538,3682,3724,3790,3821,3897,4020,4083,4091
Virginia,Buchanan,84051027,US,USA,840,37.26818323,-82.03749726,0,0,0,16,19,31,71,99,157,275,423,870,1162,1296,1355,1408,1473,1532,1583,1831,2139,2429,2824,3110,4078,4686,4877,4886,4947,5024,5181,5361,5449,5826,5945,6000,6111,6173,6192
Virginia,Buckingham,84051029,US,USA,840,37.57242268,-78.52518834,0,0,2,58,459,556,593,644,681,758,893,1369,1856,2041,2070,2117,2140,2143,2172,2314,2508,2672,2735,2882,3509,3760,3855,3972,4092,4221,4409,4559,4665,4708,4751,4810,4908,4977,4981
Virginia,Buena Vista,84051530,US,USA,840,37.73484642,-79.35296097,0,0,0,6,13,15,47,75,88,125,267,512,748,838,867,891,915,936,940,992,1152,1321,1420,1511,1831,1982,2002,2011,2039,2137,2184,2167,2123,2149,2177,2210,2283,2322,2331
Virginia,Campbell,84051031,US,USA,840,37.20553386,-79.09678609,0,0,1,12,18,45,144,324,460,778,1201,2065,3522,4009,4207,4398,4559,4977,5108,5616,6648,7176,7598,8364,10190,11251,11859,12635,12918,13805,14765,15358,15825,16287,16478,16869,17446,17669,17713
Virginia,Caroline,84051033,US,USA,840,38.02679129,-77.34901405,0,0,0,27,67,128,183,263,365,448,606,1035,1576,1825,2010,2552,2647,2698,2783,3177,3590,3936,4280,4847,6402,6795,6819,6862,7142,7437,7773,8259,8424,8495,8587,8738,8909,9028,9041
Virginia,Carroll,84051035,US,USA,840,36.73066666,-80.73455942,0,0,1,11,96,214,307,396,505,631,973,1495,1978,2107,2270,2594,2686,2721,2764,3070,3555,3946,4323,4745,5975,6532,6638,6693,6879,7120,7488,8148,8388,8806,8967,9206,9583,9763,9791
Virginia,Charles City,84051036,US,USA,840,37.35358063,-77.05634116,0,0,1,13,27,40,49,70,85,103,142,195,342,398,451,497,502,510,524,581,645,688,742,829,1105,1140,1153,1170,1203,1249,1302,1408,1478,1521,1570,1606,1689,1713,1715
Virginia,Charlotte,84051037,US,USA,840,37.01909701,-78.66314092,0,0,0,8,23,31,50,69,108,221,284,379,625,748,797,839,874,875,893,997,1164,1283,1373,1535,2165,2352,2459,2516,2596,2686,2792,2958,3065,3133,3194,3259,3365,3424,3431
Virginia,Charlottesville,84051540,US,USA,840,38.03527919,-78.48569588,0,0,14,56,116,212,466,681,1246,1619,1854,2203,2740,3624,3834,4007,4020,4037,4102,4408,5083,5337,5525,6225,9050,9952,10148,9791,9924,10492,11000,11467,11815,11977,12029,12181,12357,12449,12470
Virginia,Chesapeake,84051550,US,USA,840,36.67670048,-76.30545744,0,0,23,242,521,895,2450,3801,4350,5010,6657,9324,15436,18233,19503,20634,21097,21261,21840,24539,27295,28783,29784,33380,47355,49268,49753,50406,52327,54422,56445,58140,59182,60093,60800,62070,63556,64263,64364
Virginia,Chesterfield,84051041,US,USA,840,37.37373208,-77.58680140000001,0,0,43,531,1548,2897,3937,5046,6053,7274,9323,13059,19150,23546,25404,27202,28082,28284,28952,32685,37095,39620,41511,48029,66999,70566,72454,74033,78098,81601,85784,89078,91005,92488,93742,95837,98851,99950,100129
Virginia,Clarke,84051043,US,USA,840,39.11271747,-77.99199425,0,0,0,8,27,49,69,81,95,122,208,389,674,758,889,965,991,1005,1023,1084,1252,1355,1520,1827,2444,2576,2607,2636,2773,2900,3013,3131,3193,3227,3279,3377,3457,3487,3513
Virginia,Colonial Heights,84051570,US,USA,840,37.26420587,-77.39609676,0,0,0,54,95,143,178,220,263,316,420,614,1043,1352,1525,1677,1718,1720,1793,2064,2419,2597,2687,3095,4463,4763,4830,4914,5092,5262,5560,5800,5924,5933,5968,6133,6272,6319,6338
Virginia,Covington,84051580,US,USA,840,37.7824656,-79.98631446,0,0,0,1,4,5,12,25,32,39,157,368,565,632,569,587,606,613,625,648,723,760,782,818,917,993,1209,1280,1374,1478,1545,1646,1715,1748,1771,1799,1875,1902,1912
Virginia,Craig,84051045,US,USA,840,37.48133648,-80.21072274,0,0,0,3,5,7,15,22,31,59,90,149,215,241,272,309,322,325,338,402,473,547,650,761,980,1103,1115,1123,1145,1167,1185,1246,1270,1363,1389,1409,1440,1451,1451
Virginia,Culpeper,84051047,US,USA,840,38.48199985,-77.95630870000002,0,0,3,141,691,808,942,1117,1210,1394,2240,2998,3743,4065,4290,4541,4686,4722,4792,5226,6039,6494,6936,8139,10796,11588,11593,11485,11666,11988,12477,12945,13332,13507,13706,13981,14256,14390,14440
Virginia,Cumberland,84051049,US,USA,840,37.51328851,-78.24398086,0,0,0,13,37,51,65,97,105,123,160,197,325,384,418,472,499,519,530,583,674,721,745,850,1129,1209,1282,1343,1405,1461,1535,1617,1667,1695,1710,1751,1811,1838,1841
Virginia,Danville,84051590,US,USA,840,36.58022376,-79.40395668,0,0,5,35,55,86,300,606,903,1246,1632,2322,3655,4317,4452,4348,4469,4498,4556,5078,5848,6216,6482,7029,10029,10721,11125,11120,11447,11905,12384,13177,13537,13663,13681,14023,14521,14725,14774
Virginia,Dickenson,84051051,US,USA,840,37.12560977,-82.35124171,0,0,0,0,0,4,22,67,102,153,268,643,821,876,910,921,953,981,1017,1137,1440,1663,1956,2222,2872,3251,3325,3325,3341,3471,3705,3944,4087,4433,4557,4653,4813,4881,4888
Virginia,Dinwiddie,84051053,US,USA,840,37.07544585,-77.63451754,0,0,0,16,80,142,197,292,399,540,669,916,1482,1789,1975,2091,2140,2154,2222,2512,2891,3146,3473,3735,4903,5177,5304,5374,5567,5828,6120,6568,6767,6889,6978,7147,7384,7501,7516
Virginia,Emporia,84051595,US,USA,840,36.69455571,-77.53406129,0,0,0,23,79,136,164,231,259,300,335,417,559,616,653,668,673,680,685,759,838,870,873,887,1034,1123,1160,1179,1221,1250,1285,1498,1519,1533,1549,1572,1636,1658,1660
Virginia,Essex,84051057,US,USA,840,37.93357639,-76.94230311,0,0,0,7,48,58,75,128,180,201,243,341,533,635,705,753,781,786,797,886,1136,1257,1323,1498,2118,2236,2256,2265,2321,2376,2441,2525,2596,2649,2680,2745,2802,2834,2836
Virginia,Fairfax,84051059,US,USA,840,38.83677558,-77.27565836,0,0,244,3611,11110,13850,15616,18417,20981,24103,31072,43977,59481,66573,71411,75783,77002,77136,78317,82955,88328,91963,94982,116752,165927,172659,175885,182039,197626,210455,221968,230671,235831,240564,244596,251310,258450,261138,261545
Virginia,Fairfax City,84051600,US,USA,840,38.85157547,-77.29779640000002,0,0,1,27,65,70,81,120,138,164,213,304,427,490,522,549,567,572,576,599,633,653,1101,1329,1911,1953,1961,2006,2125,2196,2278,2351,2394,2421,2458,2532,2671,2727,2741
Virginia,Falls Church,84051610,US,USA,840,38.88485255,-77.17560759,0,0,0,26,55,59,61,66,70,76,103,176,291,352,391,423,434,431,431,468,518,545,716,984,1774,1918,1980,2097,2411,2672,2873,3051,3129,3198,3252,3360,3469,3508,3510
Virginia,Fauquier,84051061,US,USA,840,38.73564842,-77.80647472,0,0,7,111,315,420,571,762,940,1117,1508,2369,3476,3946,4273,4619,4746,4780,4899,5647,6439,6987,7515,9137,12105,12752,13015,13101,13541,13986,14445,15012,15297,15485,15629,16033,16470,16610,16629
Virginia,Floyd,84051063,US,USA,840,36.9302126,-80.36738849,0,0,0,2,6,17,32,153,205,253,351,507,679,735,795,839,875,886,897,1045,1305,1436,1554,1790,2271,2495,2554,2560,2635,2723,2837,2978,3058,3369,3449,3549,3645,3710,3719
Virginia,Fluvanna,84051065,US,USA,840,37.84157909,-78.27715475,0,0,3,73,92,110,173,226,381,435,498,758,1150,1299,1579,1902,1921,1927,1951,2121,2436,2674,2948,3328,4356,4891,4958,5173,5474,5694,5928,6241,6368,6465,6567,6716,6848,6886,6902
Virginia,Franklin,84051067,US,USA,840,36.99536167,-79.88023649,0,0,5,21,36,88,151,213,373,921,1634,2329,3348,3711,3843,3986,4082,4109,4186,4752,5537,6039,6470,7387,9793,10610,10752,10856,11256,11682,12108,12810,13118,13193,13333,13615,13974,14115,14138
Virginia,Franklin City,84051620,US,USA,840,36.6831435,-76.93859681,0,0,1,20,42,51,119,298,422,507,547,673,859,985,1061,1131,1138,1142,1156,1281,1507,1623,1676,1784,2380,2457,2465,2470,2421,2399,2458,2515,2568,2584,2605,2621,2677,2686,2686
Virginia,Frederick,84051069,US,USA,840,39.20172582,-78.25974949,0,0,12,105,349,493,651,764,899,1207,2228,3732,6000,6751,7233,7831,8067,8109,8334,9172,10612,11606,12455,14580,19221,20289,20550,20687,21363,22050,22917,23957,24526,24888,25349,25891,26430,26680,26744
Virginia,Fredericksburg,84051630,US,USA,840,38.2977863,-77.4922454,0,0,1,33,164,247,348,481,547,597,703,1039,1522,1780,1879,2077,2137,2154,2201,2464,2866,3071,3188,3691,5047,5329,5350,5372,5676,5879,6118,6427,6601,6682,6771,6981,7164,7242,7248
Virginia,Galax,84051640,US,USA,840,36.66601852,-80.91703124,0,0,1,4,123,253,331,396,419,460,572,831,955,995,1034,1155,1174,1176,1178,1268,1430,1523,1626,1758,2283,2522,2551,2556,2602,2694,2892,3096,3195,3215,3051,3113,3239,3280,3293
Virginia,Giles,84051071,US,USA,840,37.31234791,-80.70636931,0,0,0,4,8,15,23,43,90,143,299,605,928,1075,1156,1255,1297,1336,1365,1511,2069,2283,2408,2612,3493,3981,4046,4070,4220,4297,4432,4767,4973,4999,4956,5080,5206,5271,5280
Virginia,Gloucester,84051073,US,USA,840,37.40809042,-76.53524337,0,0,7,23,31,49,141,201,249,355,475,855,1501,1863,2056,2178,2249,2278,2380,2922,3605,3860,4019,4493,6840,7221,7292,7347,7599,7853,8116,8466,8707,8886,8999,9166,9504,9634,9649
Virginia,Goochland,84051075,US,USA,840,37.71714806,-77.90381514,0,0,7,76,99,119,150,220,275,335,450,612,1035,1208,1315,1430,1460,1479,1509,1668,1843,2011,2184,2569,3569,3846,3913,4065,4287,4504,4671,4916,5072,5203,5327,5518,5699,5764,5779
Virginia,Grayson,84051077,US,USA,840,36.65677234,-81.23215889,0,0,0,2,38,84,128,194,322,394,524,790,1037,1133,1221,1438,1493,1513,1541,1675,1918,2076,2287,2612,3292,3943,4036,4052,4116,4246,4411,4778,4938,5173,5250,5355,5570,5650,5656
Virginia,Greene,84051079,US,USA,840,38.29545894,-78.46525378,0,0,1,10,34,67,134,199,223,294,369,543,848,1002,1132,1238,1289,1299,1359,1546,2002,2214,2343,2647,3611,3942,4029,4010,4197,4315,4463,4639,4708,4746,4804,4906,5030,5080,5087
Virginia,Greensville,84051081,US,USA,840,36.67878901,-77.56351439,0,0,3,39,73,359,417,709,795,907,938,1023,1312,1452,1525,1569,1587,1593,1590,1686,1806,1891,1963,2076,3158,3288,3315,3332,3387,3493,3570,3635,3616,3649,3692,3743,3852,3905,3908
Virginia,Halifax,84051083,US,USA,840,36.76654925,-78.93512622,0,0,1,18,30,53,130,210,361,550,816,1141,2005,2432,2672,2773,2825,2839,2873,3171,3532,3897,4120,4569,6356,6888,7010,7092,7491,7852,8211,8565,8756,8903,9010,9258,9547,9649,9666
Virginia,Hampton,84051650,US,USA,840,37.03513786,-76.35879121,0,0,13,115,207,328,1007,1554,1846,2163,2816,4332,7174,8651,9523,10248,10637,10731,11005,12561,14238,14998,15511,17525,26087,27319,27521,28106,29323,30861,32543,33965,34781,35388,35986,36881,38159,38663,38739
Virginia,Hanover,84051085,US,USA,840,37.7583355,-77.49464673,0,0,6,118,326,429,584,794,1320,1705,2442,3828,5843,6651,7332,7983,8193,8260,8554,9665,10893,11783,12493,14552,19983,21310,21653,21983,22990,23950,24916,25710,26189,26762,27236,27841,28749,29045,29106
Virginia,Harrisonburg,84051660,US,USA,840,38.43542574,-78.87536254,0,0,6,426,779,939,1039,1346,2667,3127,3472,4384,5305,5715,6166,6447,6505,6537,6560,6901,7862,8253,8489,9119,12270,13160,13215,13375,13714,14084,14351,14654,14403,14555,14660,14844,15067,15240,15289
Virginia,Henrico,84051087,US,USA,840,37.53460572,-77.39326555,0,0,62,876,1820,2591,3541,4608,5491,6472,8409,12337,18463,21387,23156,24950,25539,25803,26532,29472,32584,34431,35911,42631,59862,63244,64166,65716,69928,73421,77185,80285,81697,82581,83208,85815,89406,91107,91424
Virginia,Henry,84051089,US,USA,840,36.68542395,-79.87634026,0,0,1,16,113,260,477,844,1075,1384,1916,2637,3747,4195,4387,4493,4649,4673,4737,5250,5953,6491,7046,7733,10281,11233,11621,12019,12506,13103,13681,14644,14958,15271,15115,15473,15864,16032,16061
Virginia,Highland,84051091,US,USA,840,38.35799465,-79.56124594,0,0,0,2,3,3,3,6,7,10,16,57,81,91,107,109,109,110,112,126,160,180,194,234,324,356,365,375,396,406,411,446,460,466,469,478,489,496,496
Virginia,Hopewell,84051670,US,USA,840,37.29186313,-77.29754684,0,0,4,24,90,174,254,350,402,529,621,883,1745,2094,2348,2552,2633,2709,2768,3147,3522,3691,3733,4160,5847,6097,6110,6114,6239,6469,6743,7035,7163,7278,7378,7530,7746,7830,7844
Virginia,Isle of Wight,84051093,US,USA,840,36.90579348,-76.70842863,0,0,4,99,128,179,325,552,753,882,1038,1519,2179,2649,2919,3107,3162,3175,3262,3630,4116,4447,4624,5097,6924,7226,7265,7330,7557,7827,8124,8296,8494,8593,8714,8881,9104,9205,9221
Virginia,James City,84051095,US,USA,840,37.31156958,-76.76950618,0,0,89,158,205,263,538,743,856,967,1209,1898,3454,3867,4254,4541,4642,4674,4787,5555,6489,7069,7421,8583,13712,14646,14790,15034,16100,17053,17996,18715,19288,19639,19915,20507,21017,21242,21280
Virginia,King George,84051099,US,USA,840,38.26818502,-77.15852768,0,0,3,32,68,98,122,202,232,289,420,736,1225,1420,1522,1649,1735,1740,1761,1952,2371,2637,2855,3348,4668,4956,4992,5037,5297,5551,5845,6141,6273,6351,6467,6645,6813,6892,6909
Virginia,King William,84051101,US,USA,840,37.70965316,-77.09384941,0,0,1,5,30,42,77,115,161,212,285,453,718,903,1076,1193,1244,1250,1297,1479,1761,1922,2114,2491,3456,3655,3681,3735,3828,3941,4110,4279,4402,4460,4512,4576,4684,4719,4733
Virginia,King and Queen,84051097,US,USA,840,37.71044922,-76.88689628,0,0,1,2,13,24,35,49,73,87,104,171,251,305,356,388,405,413,420,477,580,637,671,755,1067,1111,1123,1132,1170,1198,1250,1316,1341,1366,1389,1419,1452,1473,1476
Virginia,Lancaster,84051103,US,USA,840,37.71889653,-76.46400482,0,0,1,2,10,12,29,71,151,204,242,344,563,661,683,710,716,719,731,873,1017,1062,1085,1195,1670,1769,1793,1819,1893,1960,2040,2095,2148,2188,2200,2234,2293,2331,2338
Virginia,Lee,84051105,US,USA,840,36.70586667,-83.12606515,0,0,2,9,10,11,91,201,280,536,933,1476,2146,2289,2363,2413,2436,2436,2459,2733,3424,3720,3914,4146,5307,6149,6211,6214,6229,6359,6593,7201,7421,7892,7999,8124,8324,8456,8477
Virginia,Lexington,84051678,US,USA,840,37.78258621,-79.44262866,0,0,0,3,7,10,28,43,106,253,356,596,810,1108,1153,1171,1207,1211,1208,1313,1491,1572,1629,1739,2565,2807,2829,2840,2905,2988,2989,2977,2515,2536,2551,2591,2668,2729,2736
